,Age at enrollment,Unemployment rate,Inflation rate,GDP,Enrolled1,Approved1,Enrolled2,Approved2,Tasa_1st,Tasa_2nd
400,18,8.9,1.4,3.51,6,5,6,4,83.33333333333334,66.66666666666666
401,20,10.8,1.4,1.74,6,3,6,3,50.0,50.0
402,19,7.6,2.6,0.32,6,4,6,3,66.66666666666666,50.0
403,19,12.4,0.5,1.79,6,6,6,4,100.0,66.66666666666666
404,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
405,18,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
406,21,13.9,-0.3,0.79,13,13,12,12,100.0,100.0
407,27,8.9,1.4,3.51,5,5,5,5,100.0,100.0
408,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
409,25,7.6,2.6,0.32,5,0,5,0,0.0,0.0
410,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
411,24,10.8,1.4,1.74,8,7,8,7,87.5,87.5
412,20,13.9,-0.3,0.79,7,7,8,7,100.0,87.5
413,26,12.4,0.5,1.79,5,5,5,5,100.0,100.0
414,20,8.9,1.4,3.51,6,6,6,6,100.0,100.0
415,18,7.6,2.6,0.32,5,5,5,5,100.0,100.0
416,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
417,23,12.7,3.7,-1.7,6,5,6,3,83.33333333333334,50.0
418,18,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
419,18,12.7,3.7,-1.7,7,0,8,0,0.0,0.0
420,19,11.1,0.6,2.02,7,7,8,8,100.0,100.0
421,30,7.6,2.6,0.32,7,7,5,5,100.0,100.0
422,29,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
423,19,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
424,20,12.4,0.5,1.79,7,7,8,8,100.0,100.0
425,20,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
426,19,11.1,0.6,2.02,6,6,6,6,100.0,100.0
427,20,10.8,1.4,1.74,5,3,5,2,60.0,40.0
428,21,10.8,1.4,1.74,5,0,5,0,0.0,0.0
429,19,11.1,0.6,2.02,6,5,6,4,83.33333333333334,66.66666666666666
430,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
431,27,15.5,2.8,-4.06,6,6,6,5,100.0,83.33333333333334
432,19,12.4,0.5,1.79,5,5,5,5,100.0,100.0
433,19,7.6,2.6,0.32,7,0,7,0,0.0,0.0
434,19,15.5,2.8,-4.06,6,5,6,6,83.33333333333334,100.0
435,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
436,20,12.4,0.5,1.79,6,4,6,6,66.66666666666666,100.0
437,18,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
438,19,7.6,2.6,0.32,6,0,6,0,0.0,0.0
439,36,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
440,18,10.8,1.4,1.74,2,0,4,1,0.0,25.0
441,18,12.7,3.7,-1.7,5,1,5,3,20.0,60.0
442,19,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
443,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
444,18,9.4,-0.8,-3.12,5,4,5,4,80.0,80.0
445,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
446,19,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
447,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
448,20,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
449,20,12.4,0.5,1.79,6,5,6,5,83.33333333333334,83.33333333333334
450,20,10.8,1.4,1.74,8,7,8,7,87.5,87.5
451,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
452,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
453,19,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
454,19,9.4,-0.8,-3.12,5,5,5,4,100.0,80.0
455,44,7.6,2.6,0.32,6,6,6,2,100.0,33.33333333333333
456,32,12.4,0.5,1.79,6,0,6,0,0.0,0.0
457,22,12.7,3.7,-1.7,6,5,6,5,83.33333333333334,83.33333333333334
458,36,8.9,1.4,3.51,12,12,12,11,100.0,91.66666666666666
459,18,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
460,20,12.7,3.7,-1.7,5,5,5,5,100.0,100.0
461,20,11.1,0.6,2.02,11,11,11,11,100.0,100.0
462,19,15.5,2.8,-4.06,6,5,6,4,83.33333333333334,66.66666666666666
463,24,12.4,0.5,1.79,5,5,5,5,100.0,100.0
464,20,15.5,2.8,-4.06,6,5,6,4,83.33333333333334,66.66666666666666
465,27,10.8,1.4,1.74,10,9,11,5,90.0,45.45454545454545
466,20,15.5,2.8,-4.06,6,5,8,8,83.33333333333334,100.0
467,23,9.4,-0.8,-3.12,16,16,13,13,100.0,100.0
468,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
469,18,12.7,3.7,-1.7,6,5,6,5,83.33333333333334,83.33333333333334
470,20,10.8,1.4,1.74,8,7,8,7,87.5,87.5
471,20,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
472,23,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
473,20,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
474,28,7.6,2.6,0.32,5,0,5,0,0.0,0.0
475,21,7.6,2.6,0.32,5,4,5,5,80.0,100.0
476,21,12.4,0.5,1.79,2,2,7,0,100.0,0.0
477,28,7.6,2.6,0.32,7,0,8,0,0.0,0.0
478,18,16.2,0.3,-0.92,7,6,8,7,85.71428571428571,87.5
479,21,8.9,1.4,3.51,6,5,6,5,83.33333333333334,83.33333333333334
480,19,13.9,-0.3,0.79,7,6,8,8,85.71428571428571,100.0
481,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
482,19,7.6,2.6,0.32,7,0,8,0,0.0,0.0
483,20,13.9,-0.3,0.79,6,6,6,2,100.0,33.33333333333333
484,20,12.4,0.5,1.79,7,6,8,7,85.71428571428571,87.5
485,18,10.8,1.4,1.74,6,6,6,5,100.0,83.33333333333334
486,20,10.8,1.4,1.74,6,6,6,4,100.0,66.66666666666666
487,31,13.9,-0.3,0.79,6,5,6,4,83.33333333333334,66.66666666666666
488,19,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
489,19,13.9,-0.3,0.79,7,6,8,7,85.71428571428571,87.5
490,23,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
491,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
492,20,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
493,22,12.4,0.5,1.79,6,5,6,4,83.33333333333334,66.66666666666666
494,18,13.9,-0.3,0.79,7,6,7,6,85.71428571428571,85.71428571428571
495,27,12.7,3.7,-1.7,5,2,5,1,40.0,20.0
496,29,12.7,3.7,-1.7,7,1,7,0,14.285714285714285,0.0
497,18,11.1,0.6,2.02,6,5,6,5,83.33333333333334,83.33333333333334
498,18,16.2,0.3,-0.92,6,5,6,6,83.33333333333334,100.0
499,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
500,20,9.4,-0.8,-3.12,5,3,5,5,60.0,100.0
501,18,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
502,18,13.9,-0.3,0.79,6,5,6,4,83.33333333333334,66.66666666666666
503,28,10.8,1.4,1.74,5,1,4,0,20.0,0.0
504,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
505,27,12.4,0.5,1.79,7,4,7,3,57.14285714285714,42.857142857142854
506,26,16.2,0.3,-0.92,7,7,7,5,100.0,71.42857142857143
507,18,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
508,18,9.4,-0.8,-3.12,5,4,5,5,80.0,100.0
509,21,15.5,2.8,-4.06,5,0,5,0,0.0,0.0
510,18,9.4,-0.8,-3.12,6,4,6,0,66.66666666666666,0.0
511,32,10.8,1.4,1.74,5,0,5,0,0.0,0.0
512,28,7.6,2.6,0.32,5,4,5,4,80.0,80.0
513,40,12.7,3.7,-1.7,4,0,5,0,0.0,0.0
514,39,9.4,-0.8,-3.12,5,0,4,0,0.0,0.0
515,39,9.4,-0.8,-3.12,6,0,6,0,0.0,0.0
516,50,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
517,23,10.8,1.4,1.74,6,5,6,3,83.33333333333334,50.0
518,48,9.4,-0.8,-3.12,6,1,6,1,16.666666666666664,16.666666666666664
519,23,7.6,2.6,0.32,6,4,6,5,66.66666666666666,83.33333333333334
520,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
521,18,9.4,-0.8,-3.12,5,2,5,5,40.0,100.0
522,20,13.9,-0.3,0.79,6,5,6,6,83.33333333333334,100.0
523,18,10.8,1.4,1.74,5,4,5,5,80.0,100.0
524,18,16.2,0.3,-0.92,7,4,8,0,57.14285714285714,0.0
525,31,16.2,0.3,-0.92,5,1,5,1,20.0,20.0
526,24,10.8,1.4,1.74,5,1,5,3,20.0,60.0
527,24,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
528,26,10.8,1.4,1.74,5,0,5,0,0.0,0.0
529,18,16.2,0.3,-0.92,6,5,6,4,83.33333333333334,66.66666666666666
530,19,12.7,3.7,-1.7,5,3,5,3,60.0,60.0
531,22,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
532,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
533,20,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
534,25,15.5,2.8,-4.06,0,0,0,0,0.0,0.0
535,24,13.9,-0.3,0.79,5,4,5,5,80.0,100.0
536,27,8.9,1.4,3.51,5,1,5,0,20.0,0.0
537,21,15.5,2.8,-4.06,6,5,6,5,83.33333333333334,83.33333333333334
538,21,12.4,0.5,1.79,6,6,6,6,100.0,100.0
539,19,10.8,1.4,1.74,6,4,6,6,66.66666666666666,100.0
540,28,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
541,20,7.6,2.6,0.32,5,5,5,2,100.0,40.0
542,21,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
543,18,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
544,18,8.9,1.4,3.51,5,5,5,5,100.0,100.0
545,20,15.5,2.8,-4.06,5,4,5,3,80.0,60.0
546,25,16.2,0.3,-0.92,5,5,5,2,100.0,40.0
547,22,11.1,0.6,2.02,6,6,6,2,100.0,33.33333333333333
548,18,9.4,-0.8,-3.12,8,6,8,6,75.0,75.0
549,19,13.9,-0.3,0.79,5,5,5,5,100.0,100.0
550,19,12.4,0.5,1.79,5,3,5,3,60.0,60.0
551,25,12.7,3.7,-1.7,6,4,6,4,66.66666666666666,66.66666666666666
552,21,15.5,2.8,-4.06,11,9,8,3,81.81818181818183,37.5
553,19,11.1,0.6,2.02,5,2,6,0,40.0,0.0
554,20,11.1,0.6,2.02,5,0,5,0,0.0,0.0
555,25,15.5,2.8,-4.06,14,14,9,6,100.0,66.66666666666666
556,20,10.8,1.4,1.74,5,3,5,3,60.0,60.0
557,18,7.6,2.6,0.32,0,0,0,0,0.0,0.0
558,23,8.9,1.4,3.51,6,3,6,3,50.0,50.0
559,23,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
560,21,8.9,1.4,3.51,12,11,12,11,91.66666666666666,91.66666666666666
561,20,9.4,-0.8,-3.12,5,2,5,3,40.0,60.0
562,25,12.4,0.5,1.79,5,1,5,2,20.0,40.0
563,18,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
564,22,10.8,1.4,1.74,6,6,6,6,100.0,100.0
565,27,8.9,1.4,3.51,6,6,6,6,100.0,100.0
566,25,16.2,0.3,-0.92,3,0,3,0,0.0,0.0
567,18,7.6,2.6,0.32,5,3,5,3,60.0,60.0
568,20,12.7,3.7,-1.7,5,5,5,5,100.0,100.0
569,27,16.2,0.3,-0.92,6,5,6,5,83.33333333333334,83.33333333333334
570,20,7.6,2.6,0.32,6,6,6,6,100.0,100.0
571,22,7.6,2.6,0.32,5,0,5,1,0.0,20.0
572,19,12.4,0.5,1.79,5,3,5,3,60.0,60.0
573,20,13.9,-0.3,0.79,5,3,5,5,60.0,100.0
574,19,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
575,29,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
576,19,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
577,28,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
578,20,7.6,2.6,0.32,6,6,6,6,100.0,100.0
579,20,10.8,1.4,1.74,6,4,6,6,66.66666666666666,100.0
580,31,7.6,2.6,0.32,6,0,6,0,0.0,0.0
581,18,13.9,-0.3,0.79,7,7,8,7,100.0,87.5
582,19,8.9,1.4,3.51,6,6,6,6,100.0,100.0
583,18,13.9,-0.3,0.79,5,4,5,4,80.0,80.0
584,19,10.8,1.4,1.74,6,5,6,5,83.33333333333334,83.33333333333334
585,18,12.7,3.7,-1.7,5,5,5,5,100.0,100.0
586,19,7.6,2.6,0.32,5,3,5,5,60.0,100.0
587,18,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
588,19,7.6,2.6,0.32,6,6,6,3,100.0,50.0
589,19,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
590,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
591,19,16.2,0.3,-0.92,7,4,7,5,57.14285714285714,71.42857142857143
592,20,11.1,0.6,2.02,6,6,6,6,100.0,100.0
593,20,12.7,3.7,-1.7,6,5,6,4,83.33333333333334,66.66666666666666
594,20,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
595,29,10.8,1.4,1.74,15,11,13,11,73.33333333333333,84.61538461538461
596,20,7.6,2.6,0.32,6,4,6,3,66.66666666666666,50.0
597,31,8.9,1.4,3.51,7,6,7,5,85.71428571428571,71.42857142857143
598,20,10.8,1.4,1.74,6,6,6,6,100.0,100.0
599,21,15.5,2.8,-4.06,18,18,13,13,100.0,100.0
600,23,12.4,0.5,1.79,6,0,6,0,0.0,0.0
601,21,10.8,1.4,1.74,6,4,6,4,66.66666666666666,66.66666666666666
602,24,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
603,27,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
604,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
605,21,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
606,19,7.6,2.6,0.32,5,0,5,0,0.0,0.0
607,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
608,18,12.4,0.5,1.79,6,0,6,0,0.0,0.0
609,18,7.6,2.6,0.32,7,5,7,5,71.42857142857143,71.42857142857143
610,20,8.9,1.4,3.51,7,7,7,7,100.0,100.0
611,24,9.4,-0.8,-3.12,6,5,6,6,83.33333333333334,100.0
612,20,12.4,0.5,1.79,6,6,6,6,100.0,100.0
613,20,12.4,0.5,1.79,5,4,5,5,80.0,100.0
614,19,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
615,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
616,20,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
617,20,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
618,19,11.1,0.6,2.02,7,6,8,8,85.71428571428571,100.0
619,19,12.4,0.5,1.79,6,5,6,4,83.33333333333334,66.66666666666666
620,20,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
621,19,13.9,-0.3,0.79,5,2,5,2,40.0,40.0
622,19,9.4,-0.8,-3.12,6,4,6,4,66.66666666666666,66.66666666666666
623,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
624,23,11.1,0.6,2.02,6,6,6,3,100.0,50.0
625,21,12.7,3.7,-1.7,6,5,6,5,83.33333333333334,83.33333333333334
626,23,11.1,0.6,2.02,9,9,8,6,100.0,75.0
627,19,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
628,18,12.4,0.5,1.79,6,6,6,6,100.0,100.0
629,19,10.8,1.4,1.74,6,5,6,5,83.33333333333334,83.33333333333334
630,25,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
631,19,9.4,-0.8,-3.12,6,5,6,4,83.33333333333334,66.66666666666666
632,19,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
633,24,12.7,3.7,-1.7,7,7,8,7,100.0,87.5
634,18,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
635,19,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
636,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
637,27,10.8,1.4,1.74,5,3,5,4,60.0,80.0
638,19,15.5,2.8,-4.06,6,5,6,5,83.33333333333334,83.33333333333334
639,18,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
640,34,12.7,3.7,-1.7,6,4,6,0,66.66666666666666,0.0
641,18,7.6,2.6,0.32,5,3,5,2,60.0,40.0
642,18,7.6,2.6,0.32,5,2,5,3,40.0,60.0
643,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
644,20,8.9,1.4,3.51,6,0,6,0,0.0,0.0
645,19,7.6,2.6,0.32,5,2,5,3,40.0,60.0
646,21,7.6,2.6,0.32,6,5,6,1,83.33333333333334,16.666666666666664
647,26,10.8,1.4,1.74,5,5,5,5,100.0,100.0
648,27,10.8,1.4,1.74,7,7,8,8,100.0,100.0
649,20,9.4,-0.8,-3.12,5,4,5,4,80.0,80.0
650,18,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
651,23,8.9,1.4,3.51,12,9,9,6,75.0,66.66666666666666
652,24,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
653,19,13.9,-0.3,0.79,6,5,6,6,83.33333333333334,100.0
654,19,10.8,1.4,1.74,6,4,6,4,66.66666666666666,66.66666666666666
655,19,8.9,1.4,3.51,6,5,6,3,83.33333333333334,50.0
656,18,7.6,2.6,0.32,6,5,6,2,83.33333333333334,33.33333333333333
657,22,16.2,0.3,-0.92,16,13,13,11,81.25,84.61538461538461
658,20,12.7,3.7,-1.7,6,5,6,5,83.33333333333334,83.33333333333334
659,25,11.1,0.6,2.02,6,0,6,0,0.0,0.0
660,21,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
661,19,11.1,0.6,2.02,7,5,7,6,71.42857142857143,85.71428571428571
662,18,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
663,18,7.6,2.6,0.32,5,3,5,4,60.0,80.0
664,19,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
665,19,10.8,1.4,1.74,5,5,5,5,100.0,100.0
666,18,10.8,1.4,1.74,6,5,6,4,83.33333333333334,66.66666666666666
667,20,12.4,0.5,1.79,11,11,11,11,100.0,100.0
668,19,12.4,0.5,1.79,7,0,8,0,0.0,0.0
669,28,16.2,0.3,-0.92,17,17,17,17,100.0,100.0
670,20,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
671,30,7.6,2.6,0.32,11,9,7,7,81.81818181818183,100.0
672,19,12.4,0.5,1.79,7,7,8,8,100.0,100.0
673,22,12.7,3.7,-1.7,6,6,6,5,100.0,83.33333333333334
674,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
675,23,7.6,2.6,0.32,6,2,6,2,33.33333333333333,33.33333333333333
676,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
677,18,15.5,2.8,-4.06,6,5,6,4,83.33333333333334,66.66666666666666
678,50,10.8,1.4,1.74,6,1,5,0,16.666666666666664,0.0
679,19,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
680,22,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
681,23,12.4,0.5,1.79,6,6,6,6,100.0,100.0
682,20,12.7,3.7,-1.7,5,5,5,5,100.0,100.0
683,44,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
684,49,15.5,2.8,-4.06,12,7,12,9,58.333333333333336,75.0
685,46,7.6,2.6,0.32,10,9,10,10,90.0,100.0
686,41,12.4,0.5,1.79,3,3,2,2,100.0,100.0
687,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
688,43,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
689,70,10.8,1.4,1.74,5,0,5,0,0.0,0.0
690,48,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
691,41,15.5,2.8,-4.06,19,19,13,13,100.0,100.0
692,21,12.7,3.7,-1.7,6,6,6,4,100.0,66.66666666666666
693,35,16.2,0.3,-0.92,7,3,7,0,42.857142857142854,0.0
694,44,10.8,1.4,1.74,5,4,5,4,80.0,80.0
695,18,13.9,-0.3,0.79,5,4,5,2,80.0,40.0
696,45,7.6,2.6,0.32,6,6,6,6,100.0,100.0
697,20,15.5,2.8,-4.06,6,3,6,5,50.0,83.33333333333334
698,22,12.4,0.5,1.79,6,5,6,6,83.33333333333334,100.0
699,39,13.9,-0.3,0.79,5,3,5,1,60.0,20.0
700,20,12.4,0.5,1.79,6,5,6,3,83.33333333333334,50.0
701,49,8.9,1.4,3.51,5,3,5,3,60.0,60.0
702,43,11.1,0.6,2.02,4,4,1,1,100.0,100.0
703,32,7.6,2.6,0.32,5,0,5,0,0.0,0.0
704,47,10.8,1.4,1.74,9,9,7,7,100.0,100.0
705,37,16.2,0.3,-0.92,5,5,5,4,100.0,80.0
706,41,10.8,1.4,1.74,10,10,7,7,100.0,100.0
707,60,15.5,2.8,-4.06,18,18,13,13,100.0,100.0
708,47,10.8,1.4,1.74,11,11,9,9,100.0,100.0
709,50,12.4,0.5,1.79,6,0,5,0,0.0,0.0
710,45,7.6,2.6,0.32,5,0,5,0,0.0,0.0
711,45,15.5,2.8,-4.06,5,0,5,0,0.0,0.0
712,33,7.6,2.6,0.32,5,4,5,5,80.0,100.0
713,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
714,43,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
715,44,12.7,3.7,-1.7,13,13,11,11,100.0,100.0
716,29,7.6,2.6,0.32,5,0,5,0,0.0,0.0
717,53,12.7,3.7,-1.7,6,3,6,0,50.0,0.0
718,37,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
719,18,13.9,-0.3,0.79,6,5,6,5,83.33333333333334,83.33333333333334
720,35,16.2,0.3,-0.92,10,6,9,3,60.0,33.33333333333333
721,23,11.1,0.6,2.02,6,6,6,6,100.0,100.0
722,22,7.6,2.6,0.32,0,0,0,0,0.0,0.0
723,33,10.8,1.4,1.74,6,1,6,0,16.666666666666664,0.0
724,41,10.8,1.4,1.74,5,0,5,0,0.0,0.0
725,51,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
726,19,11.1,0.6,2.02,6,6,7,7,100.0,100.0
727,35,11.1,0.6,2.02,5,0,5,0,0.0,0.0
728,20,7.6,2.6,0.32,0,0,0,0,0.0,0.0
729,18,13.9,-0.3,0.79,6,4,6,5,66.66666666666666,83.33333333333334
730,18,13.9,-0.3,0.79,6,5,6,3,83.33333333333334,50.0
731,21,13.9,-0.3,0.79,6,5,6,5,83.33333333333334,83.33333333333334
732,21,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
733,34,9.4,-0.8,-3.12,5,3,5,4,60.0,80.0
734,34,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
735,21,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
736,32,13.9,-0.3,0.79,11,7,7,6,63.63636363636363,85.71428571428571
737,30,7.6,2.6,0.32,6,2,6,3,33.33333333333333,50.0
738,19,8.9,1.4,3.51,12,11,11,10,91.66666666666666,90.9090909090909
739,20,8.9,1.4,3.51,7,6,6,5,85.71428571428571,83.33333333333334
740,18,12.4,0.5,1.79,6,0,6,0,0.0,0.0
741,19,8.9,1.4,3.51,6,6,6,6,100.0,100.0
742,18,12.4,0.5,1.79,7,5,7,6,71.42857142857143,85.71428571428571
743,27,12.7,3.7,-1.7,5,4,5,3,80.0,60.0
744,52,9.4,-0.8,-3.12,6,5,6,6,83.33333333333334,100.0
745,29,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
746,22,8.9,1.4,3.51,6,3,6,2,50.0,33.33333333333333
747,28,15.5,2.8,-4.06,18,18,13,12,100.0,92.3076923076923
748,30,7.6,2.6,0.32,5,0,5,0,0.0,0.0
749,18,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
750,21,9.4,-0.8,-3.12,5,4,5,3,80.0,60.0
751,20,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
752,21,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
753,32,10.8,1.4,1.74,5,0,5,0,0.0,0.0
754,20,12.4,0.5,1.79,6,6,6,6,100.0,100.0
755,19,15.5,2.8,-4.06,0,0,0,0,0.0,0.0
756,18,8.9,1.4,3.51,6,4,6,3,66.66666666666666,50.0
757,23,7.6,2.6,0.32,15,12,14,11,80.0,78.57142857142857
758,20,12.4,0.5,1.79,6,6,6,4,100.0,66.66666666666666
759,46,9.4,-0.8,-3.12,9,8,5,5,88.88888888888889,100.0
760,27,15.5,2.8,-4.06,18,18,12,12,100.0,100.0
761,20,16.2,0.3,-0.92,0,0,0,0,0.0,0.0
762,41,9.4,-0.8,-3.12,9,9,7,6,100.0,85.71428571428571
763,40,11.1,0.6,2.02,5,1,5,1,20.0,20.0
764,37,12.4,0.5,1.79,16,16,11,10,100.0,90.9090909090909
765,20,12.4,0.5,1.79,5,5,5,5,100.0,100.0
766,20,10.8,1.4,1.74,5,4,5,4,80.0,80.0
767,26,12.4,0.5,1.79,9,9,7,7,100.0,100.0
768,54,8.9,1.4,3.51,9,9,7,7,100.0,100.0
769,21,10.8,1.4,1.74,6,6,6,6,100.0,100.0
770,20,11.1,0.6,2.02,6,6,6,6,100.0,100.0
771,18,12.4,0.5,1.79,6,0,6,0,0.0,0.0
772,19,15.5,2.8,-4.06,7,6,8,7,85.71428571428571,87.5
773,18,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
774,19,12.4,0.5,1.79,6,4,6,4,66.66666666666666,66.66666666666666
775,22,13.9,-0.3,0.79,6,6,6,3,100.0,50.0
776,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
777,21,8.9,1.4,3.51,12,8,11,9,66.66666666666666,81.81818181818183
778,20,11.1,0.6,2.02,7,6,7,6,85.71428571428571,85.71428571428571
779,18,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
780,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
781,20,15.5,2.8,-4.06,6,2,6,4,33.33333333333333,66.66666666666666
782,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
783,18,9.4,-0.8,-3.12,8,6,8,6,75.0,75.0
784,20,12.4,0.5,1.79,6,5,6,6,83.33333333333334,100.0
785,19,11.1,0.6,2.02,6,6,6,6,100.0,100.0
786,18,12.7,3.7,-1.7,6,6,6,5,100.0,83.33333333333334
787,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
788,18,7.6,2.6,0.32,5,5,5,5,100.0,100.0
789,20,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
790,19,11.1,0.6,2.02,6,6,6,6,100.0,100.0
791,36,15.5,2.8,-4.06,6,2,7,0,33.33333333333333,0.0
792,19,11.1,0.6,2.02,6,6,6,6,100.0,100.0
793,18,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
794,18,12.4,0.5,1.79,6,6,6,6,100.0,100.0
795,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
796,19,12.4,0.5,1.79,7,7,9,9,100.0,100.0
797,18,11.1,0.6,2.02,7,7,8,8,100.0,100.0
798,19,8.9,1.4,3.51,6,6,6,6,100.0,100.0
799,18,10.8,1.4,1.74,6,6,6,4,100.0,66.66666666666666
800,22,8.9,1.4,3.51,6,6,6,4,100.0,66.66666666666666
801,18,11.1,0.6,2.02,6,0,6,0,0.0,0.0
802,19,8.9,1.4,3.51,5,5,5,5,100.0,100.0
803,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
