,Marital status,attendance,Esn,Debtor,fees,Gender,scholarship,Target,Sector_Agronomy and Veterinary Science,Sector_Business and Communication,Sector_Education,Sector_Renewable Energies,Sector_Social Services and Health,Sector_Technology and Design,Sector_Tourism,Age at enrollment,Unemployment rate,Inflation rate,GDP,Enrolled1,Approved1,Enrolled2,Approved2,Tasa_1st,Tasa_2nd
211,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
212,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,20,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
213,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,26,16.2,0.3,-0.92,5,0,5,0,0.0,0.0
214,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,21,7.6,2.6,0.32,6,6,6,6,100.0,100.0
215,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,25,15.5,2.8,-4.06,7,6,8,8,85.71428571428571,100.0
216,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,19,12.4,0.5,1.79,5,5,5,5,100.0,100.0
217,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24,9.4,-0.8,-3.12,6,1,6,0,16.666666666666664,0.0
218,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,27,8.9,1.4,3.51,6,1,6,0,16.666666666666664,0.0
219,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,21,7.6,2.6,0.32,5,0,5,2,0.0,40.0
220,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,18,9.4,-0.8,-3.12,5,4,5,3,80.0,60.0
221,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,19,10.8,1.4,1.74,6,6,6,6,100.0,100.0
222,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18,9.4,-0.8,-3.12,6,4,6,2,66.66666666666666,33.33333333333333
223,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,11.1,0.6,2.02,7,5,8,7,71.42857142857143,87.5
224,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,16.2,0.3,-0.92,7,6,8,7,85.71428571428571,87.5
225,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,33,11.1,0.6,2.02,6,6,5,5,100.0,100.0
226,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,45,12.4,0.5,1.79,5,5,5,5,100.0,100.0
227,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,20,11.1,0.6,2.02,6,6,6,6,100.0,100.0
228,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,28,7.6,2.6,0.32,5,0,5,0,0.0,0.0
229,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
230,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,18,12.7,3.7,-1.7,6,6,6,3,100.0,50.0
231,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,38,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
232,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,19,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
233,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,21,15.5,2.8,-4.06,6,5,6,5,83.33333333333334,83.33333333333334
234,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,21,16.2,0.3,-0.92,5,3,5,1,60.0,20.0
235,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,22,10.8,1.4,1.74,6,5,6,6,83.33333333333334,100.0
236,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,18,9.4,-0.8,-3.12,6,5,6,6,83.33333333333334,100.0
237,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,18,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
238,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,25,9.4,-0.8,-3.12,5,4,5,4,80.0,80.0
239,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,24,16.2,0.3,-0.92,6,3,6,3,50.0,50.0
240,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,19,12.4,0.5,1.79,7,6,7,7,85.71428571428571,100.0
241,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,24,12.4,0.5,1.79,17,11,13,9,64.70588235294117,69.23076923076923
242,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,20,12.4,0.5,1.79,5,5,5,5,100.0,100.0
243,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25,10.8,1.4,1.74,5,0,5,0,0.0,0.0
244,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,20,8.9,1.4,3.51,10,9,10,10,90.0,100.0
245,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,23,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
246,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
247,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,29,13.9,-0.3,0.79,6,3,6,3,50.0,50.0
248,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,21,11.1,0.6,2.02,6,6,6,4,100.0,66.66666666666666
249,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,18,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
250,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,19,9.4,-0.8,-3.12,6,5,6,5,83.33333333333334,83.33333333333334
251,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
252,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,19,7.6,2.6,0.32,5,5,5,5,100.0,100.0
253,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,18,9.4,-0.8,-3.12,6,1,6,0,16.666666666666664,0.0
254,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18,8.9,1.4,3.51,5,5,5,5,100.0,100.0
255,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,37,8.9,1.4,3.51,7,1,7,0,14.285714285714285,0.0
256,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,29,16.2,0.3,-0.92,5,5,5,5,100.0,100.0
257,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,18,7.6,2.6,0.32,6,6,6,6,100.0,100.0
258,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,12.4,0.5,1.79,6,5,6,5,83.33333333333334,83.33333333333334
259,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,22,16.2,0.3,-0.92,10,6,7,2,60.0,28.57142857142857
260,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,20,15.5,2.8,-4.06,6,6,6,5,100.0,83.33333333333334
261,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34,12.7,3.7,-1.7,6,0,6,0,0.0,0.0
262,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,30,7.6,2.6,0.32,12,8,12,6,66.66666666666666,50.0
263,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
264,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,12.4,0.5,1.79,6,6,6,6,100.0,100.0
265,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18,9.4,-0.8,-3.12,6,4,6,3,66.66666666666666,50.0
266,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
267,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,19,12.7,3.7,-1.7,6,5,6,5,83.33333333333334,83.33333333333334
268,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,19,10.8,1.4,1.74,6,6,6,6,100.0,100.0
269,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
270,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,21,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
271,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20,7.6,2.6,0.32,5,2,5,1,40.0,20.0
272,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,20,13.9,-0.3,0.79,5,5,5,5,100.0,100.0
273,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,11.1,0.6,2.02,7,7,8,8,100.0,100.0
274,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,20,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
275,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
276,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,20,12.7,3.7,-1.7,6,5,6,3,83.33333333333334,50.0
277,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,29,7.6,2.6,0.32,9,7,7,5,77.77777777777779,71.42857142857143
278,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,18,12.4,0.5,1.79,7,7,8,8,100.0,100.0
279,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,20,15.5,2.8,-4.06,7,7,8,7,100.0,87.5
280,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,22,16.2,0.3,-0.92,5,4,5,4,80.0,80.0
281,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,47,16.2,0.3,-0.92,6,5,6,6,83.33333333333334,100.0
282,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,31,8.9,1.4,3.51,5,5,5,5,100.0,100.0
283,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,21,16.2,0.3,-0.92,6,5,6,6,83.33333333333334,100.0
284,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,21,7.6,2.6,0.32,6,5,6,6,83.33333333333334,100.0
285,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,24,7.6,2.6,0.32,6,6,6,6,100.0,100.0
286,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,18,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
287,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,32,7.6,2.6,0.32,6,4,6,4,66.66666666666666,66.66666666666666
288,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,19,10.8,1.4,1.74,6,6,6,6,100.0,100.0
289,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,24,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
290,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
291,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
292,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,24,12.4,0.5,1.79,6,6,6,5,100.0,83.33333333333334
293,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
294,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,19,8.9,1.4,3.51,6,5,6,2,83.33333333333334,33.33333333333333
295,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
296,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,18,12.4,0.5,1.79,6,6,6,6,100.0,100.0
297,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,12.4,0.5,1.79,6,6,6,6,100.0,100.0
298,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,20,12.4,0.5,1.79,7,7,8,8,100.0,100.0
299,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
300,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
301,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,21,10.8,1.4,1.74,5,4,5,5,80.0,100.0
302,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
303,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,18,9.4,-0.8,-3.12,5,2,5,4,40.0,80.0
304,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19,9.4,-0.8,-3.12,6,0,6,0,0.0,0.0
305,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,19,10.8,1.4,1.74,6,4,6,4,66.66666666666666,66.66666666666666
306,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18,11.1,0.6,2.02,6,6,6,4,100.0,66.66666666666666
307,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,34,12.7,3.7,-1.7,5,1,5,0,20.0,0.0
308,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,19,7.6,2.6,0.32,5,5,5,5,100.0,100.0
309,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,19,12.4,0.5,1.79,6,5,6,2,83.33333333333334,33.33333333333333
310,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,26,11.1,0.6,2.02,6,6,6,6,100.0,100.0
311,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,7.6,2.6,0.32,6,3,6,3,50.0,50.0
312,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,18,11.1,0.6,2.02,5,5,5,5,100.0,100.0
313,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,20,9.4,-0.8,-3.12,6,5,6,5,83.33333333333334,83.33333333333334
314,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,25,11.1,0.6,2.02,5,2,5,0,40.0,0.0
315,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18,11.1,0.6,2.02,5,5,5,5,100.0,100.0
316,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
317,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,11.1,0.6,2.02,7,7,8,8,100.0,100.0
318,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,12.4,0.5,1.79,6,6,6,6,100.0,100.0
319,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,20,15.5,2.8,-4.06,7,6,8,6,85.71428571428571,75.0
320,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,26,8.9,1.4,3.51,3,0,6,0,0.0,0.0
321,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
322,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
323,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,19,7.6,2.6,0.32,10,5,10,8,50.0,80.0
324,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,19,7.6,2.6,0.32,5,3,5,3,60.0,60.0
325,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,18,16.2,0.3,-0.92,6,6,6,3,100.0,50.0
326,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
327,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,18,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
328,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,18,9.4,-0.8,-3.12,6,5,6,5,83.33333333333334,83.33333333333334
329,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,18,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
330,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,18,11.1,0.6,2.02,7,5,7,6,71.42857142857143,85.71428571428571
331,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,26,16.2,0.3,-0.92,5,0,5,0,0.0,0.0
332,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,20,12.4,0.5,1.79,6,6,6,6,100.0,100.0
333,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,19,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
334,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
335,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
336,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,40,12.4,0.5,1.79,7,7,7,7,100.0,100.0
337,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
338,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,13.9,-0.3,0.79,6,5,6,6,83.33333333333334,100.0
339,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,18,7.6,2.6,0.32,5,4,5,4,80.0,80.0
340,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,19,9.4,-0.8,-3.12,5,4,5,3,80.0,60.0
341,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,18,15.5,2.8,-4.06,0,0,0,0,0.0,0.0
342,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,33,12.4,0.5,1.79,6,6,6,6,100.0,100.0
343,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,35,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
344,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,26,9.4,-0.8,-3.12,5,4,5,2,80.0,40.0
345,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
346,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,36,15.5,2.8,-4.06,16,13,13,9,81.25,69.23076923076923
347,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,39,10.8,1.4,1.74,5,5,5,5,100.0,100.0
348,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,44,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
349,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,20,9.4,-0.8,-3.12,6,5,6,4,83.33333333333334,66.66666666666666
350,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,24,12.7,3.7,-1.7,6,4,6,4,66.66666666666666,66.66666666666666
351,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,20,12.4,0.5,1.79,6,6,6,6,100.0,100.0
352,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
353,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,18,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
354,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,22,10.8,1.4,1.74,6,5,6,0,83.33333333333334,0.0
355,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
356,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,24,13.9,-0.3,0.79,7,6,8,7,85.71428571428571,87.5
357,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,33,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
358,0,1,0,1,1,0,1,2,1,0,0,0,0,0,0,30,11.1,0.6,2.02,6,0,6,0,0.0,0.0
359,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,26,8.9,1.4,3.51,6,0,6,0,0.0,0.0
360,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
361,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,19,10.8,1.4,1.74,6,3,6,2,50.0,33.33333333333333
362,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,20,16.2,0.3,-0.92,5,3,5,4,60.0,80.0
363,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,22,8.9,1.4,3.51,11,8,9,7,72.72727272727273,77.77777777777779
364,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,19,7.6,2.6,0.32,7,5,7,5,71.42857142857143,71.42857142857143
365,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,21,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
366,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,21,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
367,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,19,7.6,2.6,0.32,5,1,5,5,20.0,100.0
368,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,19,8.9,1.4,3.51,7,7,7,6,100.0,85.71428571428571
369,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
370,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,50,16.2,0.3,-0.92,11,11,7,7,100.0,100.0
371,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,31,13.9,-0.3,0.79,5,4,5,4,80.0,80.0
372,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
373,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,35,13.9,-0.3,0.79,5,5,5,5,100.0,100.0
374,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,31,12.7,3.7,-1.7,6,0,6,0,0.0,0.0
375,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,42,11.1,0.6,2.02,11,10,11,10,90.9090909090909,90.9090909090909
376,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,34,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
377,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,12.4,0.5,1.79,7,7,8,8,100.0,100.0
378,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,18,8.9,1.4,3.51,7,7,7,6,100.0,85.71428571428571
379,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,21,16.2,0.3,-0.92,6,5,6,2,83.33333333333334,33.33333333333333
380,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,26,16.2,0.3,-0.92,7,5,8,6,71.42857142857143,75.0
381,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,20,13.9,-0.3,0.79,7,6,8,8,85.71428571428571,100.0
382,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,19,7.6,2.6,0.32,6,3,6,3,50.0,50.0
383,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
384,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,20,8.9,1.4,3.51,11,9,9,8,81.81818181818183,88.88888888888889
385,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,7.6,2.6,0.32,6,6,6,6,100.0,100.0
386,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,18,7.6,2.6,0.32,6,6,6,6,100.0,100.0
387,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,28,10.8,1.4,1.74,14,11,11,10,78.57142857142857,90.9090909090909
388,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,22,15.5,2.8,-4.06,6,5,6,5,83.33333333333334,83.33333333333334
389,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,21,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
390,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,21,12.4,0.5,1.79,6,4,6,1,66.66666666666666,16.666666666666664
391,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,26,16.2,0.3,-0.92,7,5,8,5,71.42857142857143,62.5
392,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,18,7.6,2.6,0.32,6,5,6,5,83.33333333333334,83.33333333333334
393,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,7.6,2.6,0.32,5,2,5,2,40.0,40.0
394,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
395,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
396,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,20,12.4,0.5,1.79,11,11,11,11,100.0,100.0
397,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,22,13.9,-0.3,0.79,6,6,6,3,100.0,50.0
398,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,18,10.8,1.4,1.74,6,5,6,4,83.33333333333334,66.66666666666666
399,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,19,16.2,0.3,-0.92,5,3,5,0,60.0,0.0
400,0,1,0,0,1,0,1,2,0,0,0,0,0,1,0,18,8.9,1.4,3.51,6,5,6,4,83.33333333333334,66.66666666666666
401,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,20,10.8,1.4,1.74,6,3,6,3,50.0,50.0
402,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,19,7.6,2.6,0.32,6,4,6,3,66.66666666666666,50.0
403,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,19,12.4,0.5,1.79,6,6,6,4,100.0,66.66666666666666
404,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
405,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,18,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
406,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,21,13.9,-0.3,0.79,13,13,12,12,100.0,100.0
407,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,27,8.9,1.4,3.51,5,5,5,5,100.0,100.0
408,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
409,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25,7.6,2.6,0.32,5,0,5,0,0.0,0.0
410,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
411,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,24,10.8,1.4,1.74,8,7,8,7,87.5,87.5
412,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,20,13.9,-0.3,0.79,7,7,8,7,100.0,87.5
413,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,26,12.4,0.5,1.79,5,5,5,5,100.0,100.0
414,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,20,8.9,1.4,3.51,6,6,6,6,100.0,100.0
415,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,18,7.6,2.6,0.32,5,5,5,5,100.0,100.0
416,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
417,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23,12.7,3.7,-1.7,6,5,6,3,83.33333333333334,50.0
418,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
419,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,18,12.7,3.7,-1.7,7,0,8,0,0.0,0.0
420,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,11.1,0.6,2.02,7,7,8,8,100.0,100.0
421,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,30,7.6,2.6,0.32,7,7,5,5,100.0,100.0
422,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,29,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
423,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
424,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,20,12.4,0.5,1.79,7,7,8,8,100.0,100.0
