,Gender,scholarship,Target,Age at enrollment,Tasa_1st,Tasa_2nd,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Course_11,Course_12,Course_13,Course_14,Course_15,Course_16,Course_17
237,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
238,0,0,0,0.19660911088737357,0.2645633510773144,0.3427890959851304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
239,0,0,0,0.0688448658961159,-0.5288558886823052,-0.4065017886231024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
243,0,0,0,0.19660911088737357,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
244,0,1,1,-0.44221211406891475,0.5290364309971876,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
245,0,0,1,-0.05891937909514178,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
246,0,1,1,-0.5699763590601724,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247,0,0,0,0.7076660908524043,-0.5288558886823052,-0.4065017886231024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0,0,1,-0.3144478690776571,0.7935095109170607,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
249,0,1,1,-0.6977406040514301,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
251,0,1,0,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
252,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
254,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
255,0,1,0,1.7297800507824657,-1.4734026026818523,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
256,0,0,1,0.7076660908524043,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258,0,1,1,-0.5699763590601724,0.35272104438393903,0.4260436387193787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
259,0,0,0,-0.18668362408639944,-0.264382808762432,-0.9417095633432687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,0,1,1,-0.44221211406891475,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
261,0,0,0,1.3464873158086925,-1.851221288281671,-1.6553199296368237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0.8354303358436619,-0.08806742214918344,-0.4065017886231024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
264,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
265,0,0,1,-0.6977406040514301,-0.08806742214918344,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266,0,0,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
267,0,1,1,-0.5699763590601724,0.35272104438393903,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
268,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
269,0,1,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
270,0,1,1,-0.3144478690776571,0.7935095109170607,0.4260436387193787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,-0.44221211406891475,-0.7933289686021783,-1.1557926732313353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
272,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
273,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
274,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
275,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
276,0,0,0,-0.44221211406891475,0.35272104438393903,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
277,0,0,0,0.7076660908524043,0.205791555539565,0.12870598609706393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
279,0,1,1,-0.44221211406891475,0.7935095109170607,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280,0,1,1,-0.18668362408639944,0.2645633510773144,0.3427890959851304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
281,0,1,1,3.0074225006950424,0.35272104438393903,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,0,1,0.9631945808349196,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,0,1,1,-0.3144478690776571,0.35272104438393903,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,1,-0.3144478690776571,0.35272104438393903,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,1,0.0688448658961159,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
287,0,0,1,1.0909588258261773,-0.08806742214918344,0.009770925048137806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,1,0.0688448658961159,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
290,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
291,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
294,0,1,0,-0.5699763590601724,0.35272104438393903,-0.8227745022943429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
295,0,1,1,-0.5699763590601724,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
296,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
297,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
298,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
299,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
301,0,1,1,-0.3144478690776571,0.2645633510773144,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
302,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
303,0,0,0,-0.6977406040514301,-0.7933289686021783,0.3427890959851304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
304,0,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
306,0,0,1,-0.6977406040514301,0.7935095109170607,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
307,0,0,0,1.3464873158086925,-1.3222751284419247,-1.6553199296368237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
308,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,-0.5699763590601724,0.35272104438393903,-0.8227745022943429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
310,0,0,1,0.32437335587863125,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
311,0,0,0,-0.3144478690776571,-0.5288558886823052,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
312,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
313,0,1,1,-0.44221211406891475,0.35272104438393903,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
314,0,0,0,0.19660911088737357,-0.7933289686021783,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
315,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
316,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
317,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
318,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
320,0,0,0,0.32437335587863125,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
321,0,1,1,-0.5699763590601724,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
322,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
323,0,0,1,-0.5699763590601724,-0.5288558886823052,0.3427890959851304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
325,0,0,1,-0.6977406040514301,0.7935095109170607,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
326,0,0,1,-0.5699763590601724,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
327,0,0,1,-0.6977406040514301,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
331,0,0,0,0.32437335587863125,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
333,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
335,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
336,0,0,1,2.1130727857562386,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
337,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
338,0,0,1,-0.5699763590601724,0.35272104438393903,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
339,0,0,1,-0.6977406040514301,0.2645633510773144,0.3427890959851304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
341,0,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,0,0,1,1.2187230708174348,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0,0,1,1.4742515607999502,0.7935095109170607,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
347,0,0,1,1.9853085407649809,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
348,0,0,1,2.6241297657212694,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
350,0,0,0,0.0688448658961159,-0.08806742214918344,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
351,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
352,0,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,1,1,-0.6977406040514301,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
354,0,0,0,-0.18668362408639944,0.35272104438393903,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
355,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356,0,0,1,0.0688448658961159,0.4156908253172418,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
357,0,0,0,1.2187230708174348,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
359,0,0,0,0.32437335587863125,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
361,0,0,0,-0.5699763590601724,-0.5288558886823052,-0.8227745022943429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
363,0,1,1,-0.18668362408639944,0.07221929295377043,0.28728606749563185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
365,0,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
366,0,1,1,-0.3144478690776571,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
368,0,1,1,-0.5699763590601724,0.7935095109170607,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
369,0,0,0,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
370,0,0,1,3.3907152356688153,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
373,0,0,1,1.4742515607999502,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
374,0,0,0,0.9631945808349196,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
376,0,0,0,1.3464873158086925,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
377,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
380,0,1,0,0.32437335587863125,0.03787213971742315,0.21790728188375827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
383,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
384,0,0,1,-0.44221211406891475,0.31264936560820067,0.5648012099431252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
386,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
387,0,0,1,0.5799018458611466,0.22678148251733246,0.6152585085699422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
389,0,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,0,0,-0.6977406040514301,0.35272104438393903,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
393,0,0,0,-0.44221211406891475,-0.7933289686021783,-0.6562654168258467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
394,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
395,0,1,1,-0.5699763590601724,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
396,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
397,0,1,1,-0.18668362408639944,0.7935095109170607,-0.4065017886231024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398,0,0,0,-0.6977406040514301,0.35272104438393903,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399,0,0,0,-0.5699763590601724,-0.264382808762432,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
404,0,0,1,-0.5699763590601724,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
405,0,0,1,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407,0,0,1,0.4521376008698889,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
408,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
409,0,0,0,0.19660911088737357,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
410,0,1,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
411,0,0,1,0.0688448658961159,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
412,0,0,1,-0.44221211406891475,0.7935095109170607,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
413,0,0,1,0.32437335587863125,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
414,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
415,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
416,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
417,0,0,0,-0.05891937909514178,0.35272104438393903,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
418,0,1,1,-0.6977406040514301,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
419,0,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
420,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
421,0,0,1,0.8354303358436619,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422,0,0,0,0.7076660908524043,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
423,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
425,0,0,1,-0.44221211406891475,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
426,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
428,0,0,0,-0.3144478690776571,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
429,0,0,1,-0.5699763590601724,0.35272104438393903,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
430,0,1,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
431,0,1,1,0.4521376008698889,0.7935095109170607,0.4260436387193787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
433,0,1,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
434,0,0,1,-0.5699763590601724,0.35272104438393903,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
435,0,1,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
437,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
438,0,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
439,0,0,1,1.602015805791208,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
442,0,0,1,-0.5699763590601724,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
443,0,1,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
444,0,0,1,-0.6977406040514301,0.2645633510773144,0.3427890959851304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
445,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
446,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
447,0,0,0,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
448,0,0,1,-0.44221211406891475,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
450,0,0,1,-0.44221211406891475,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
451,0,1,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
452,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
453,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
455,0,0,1,2.6241297657212694,0.7935095109170607,-0.8227745022943429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0,0,0,1.0909588258261773,-1.851221288281671,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
457,0,0,0,-0.18668362408639944,0.35272104438393903,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
458,0,0,1,1.602015805791208,0.7935095109170607,0.6341799955549985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
460,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
461,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
462,0,0,1,-0.5699763590601724,0.35272104438393903,0.009770925048137806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
463,0,0,1,0.0688448658961159,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
465,0,0,0,0.4521376008698889,0.5290364309971876,-0.5200307105334407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0,1,1,-0.05891937909514178,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
468,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
469,0,1,1,-0.6977406040514301,0.35272104438393903,0.4260436387193787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
470,0,1,1,-0.44221211406891475,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
471,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
472,0,0,0,-0.05891937909514178,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
473,0,0,1,-0.44221211406891475,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
474,0,0,0,0.5799018458611466,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
475,0,0,1,-0.3144478690776571,0.2645633510773144,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
476,0,0,0,-0.3144478690776571,0.7935095109170607,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
477,0,0,0,0.5799018458611466,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
478,0,0,1,-0.6977406040514301,0.4156908253172418,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
